acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.014019725,0.118938846,9.846590716,-0.028676605,0.025058361,0.007079674,rest
-0.192501053,0.05781188,9.822961517,-0.020816122,-0.019198108,0.023674863,rest
3.499815017,4.459049191,0.111089853,1.361110579,1.657465359,0.708281275,throw
-0.032772922,-0.029967132,9.839653106,0.022495297,0.036395034,0.021830244,rest
0.08711717,0.262057581,9.732533773,0.008042025,-0.012952278,0.000649337,rest
0.987574451,1.203826281,10.010581087,0.251246824,0.071943829,0.095577237,shake
0.002183422,-0.080300398,9.849113808,0.052940524,-0.05204095,-0.010923613,rest
2.870529133,2.06322977,10.114450045,0.733375105,0.704416355,0.503997352,rapid_shake
-0.052788568,0.029718811,0.461126864,0.32664343,0.367805479,0.307577204,fall
-0.149860763,-0.064587405,9.880505044,0.031814567,0.00380938,-0.014732544,rest
0.064362395,0.268655819,9.912434152,-0.017255549,-0.031351466,0.054918955,rest
0.123858901,-0.053221093,10.039218672,-0.024648147,-0.05374072,0.000813083,rest
1.29936615,0.591479574,9.83263588,0.317416669,0.170976363,0.113446346,shake
1.622574544,2.40509531,10.924752093,0.540051627,0.843331611,0.455876891,rapid_shake
0.123564131,0.29960568,9.777722263,0.011721063,-0.021739736,0.019586682,rest
3.461612581,2.246417975,9.510671334,0.766164411,0.671890727,0.423735606,rapid_shake
1.855889189,1.300081703,9.953309037,0.312152429,0.258653782,0.140586972,shake
3.006525736,2.785728912,6.656693695,0.871536948,1.2832556,0.678202156,throw
0.041963068,0.104050928,9.60917228,0.022384574,0.006699972,-0.011311483,rest
-0.020653061,-0.106436259,9.731272685,0.008989817,-0.025127704,-0.01528368,rest
0.011404952,-0.041904129,9.77339481,-0.009381774,-0.019048724,0.028201717,rest
1.614781929,0.802392812,9.535944471,0.445088924,0.365912852,0.07336977,shake
0.061155203,-0.046294552,9.900089743,-0.011455548,0.029511134,0.025235624,rest
-0.076646651,0.077920656,9.740660077,-0.028830126,-0.001934402,-0.027403845,rest
5.116192378,2.117836367,9.010439969,0.806853217,1.159931597,0.66821481,throw
1.812817803,1.063439738,10.127315038,0.419651928,0.193015661,0.009872351,shake
2.280529858,2.249644043,9.779892506,0.723766821,0.356307364,0.191898601,rapid_shake
-0.041227379,0.097427178,9.737251708,0.022808672,-0.001548615,-0.008828541,rest
3.900054252,2.010261433,9.250870409,0.799947787,0.542362006,0.663765765,rapid_shake
1.5104512,1.189940964,9.871605738,0.121878588,0.342487268,0.165831381,shake
3.617524682,2.290735418,2.250679272,1.159084614,1.217550337,0.763483965,throw
2.510754452,1.853943441,1.536488937,1.668078183,1.143326224,0.951872414,throw
1.51893479,2.153807119,9.686184879,0.8418684,0.675167593,0.405737915,rapid_shake
0.104997735,-0.248923237,9.60751836,0.020661533,-0.015480144,-0.057159369,rest
0.087181943,-0.032042696,9.81027735,0.010363454,0.018693105,-0.024404815,rest
3.404569537,2.199874289,6.538211455,1.688511358,1.482862134,0.685849317,throw
-0.108920978,-0.017355421,9.796110367,-0.012067489,-0.000766518,0.002675799,rest
-0.116332956,0.016166852,0.128524864,0.495053693,1.280907007,0.666535801,fall
2.081600557,1.991275729,10.168729327,1.174943795,0.613113678,0.45038074,rapid_shake
-0.041905423,-0.167505577,9.676766924,-0.031995029,0.013981764,0.007154123,rest
4.041493657,1.696095167,10.806432616,0.983789188,0.93501936,0.504915416,rapid_shake
-0.037180572,-0.049556219,9.815245663,0.034684582,-0.006896094,0.036020315,rest
1.123295876,0.533860371,9.26569051,0.416696309,0.281422318,0.081244771,shake
-0.185454462,0.052600862,9.674534579,0.020512558,-0.010720071,0.000418475,rest
2.840261496,1.443584133,10.049168471,1.244417846,0.539277026,0.454268224,rapid_shake
-0.429344475,0.136947186,0.843407465,0.27335948,0.386351842,0.108637795,fall
0.022723287,-0.023113425,9.876701245,0.011021574,-0.009779261,-0.007722633,rest
0.069311336,-0.049877586,9.724970331,-0.005817162,0.038577662,0.003521714,rest
1.781097946,1.357451364,9.872302466,0.346339701,0.044837717,0.097725942,shake
2.916121745,1.992825846,9.321687907,0.758697678,0.222743052,0.453229984,rapid_shake
0.097634945,-0.062692235,9.832558215,0.002979808,-0.002359036,-0.000233514,rest
2.544677219,2.238024914,9.5179578,0.876959026,0.441360076,0.607744117,rapid_shake
0.011882355,0.034648538,9.464210341,0.018962443,-0.037192192,0.019298204,rest
3.079419065,3.125888842,7.387091492,0.83979519,1.059399964,0.923924384,throw
0.00720957,0.141773953,9.759478903,0.005069958,-0.001166087,-0.002328271,rest
-0.214728874,-0.197264895,9.923071475,-0.037747125,0.022044145,0.040788229,rest
-0.102068802,-0.070357142,9.910489983,-0.026285739,0.042270752,0.017707371,rest
0.078898484,-0.041460406,9.873191401,-0.035917184,-0.022250801,-0.036317967,rest
3.339937787,2.603589905,10.624732797,0.91630015,0.585277454,0.511617083,rapid_shake
1.506699955,0.455366948,9.874363202,0.378474352,0.182304052,0.112340663,shake
0.001376018,0.199848988,9.973929585,-0.029178545,-0.048154686,0.005304424,rest
-0.010573378,-0.150594998,9.80169395,0.015088829,-0.008067507,0.014772888,rest
4.993027292,4.440740449,6.613128272,1.223248008,0.711559126,0.979767831,throw
2.981213717,2.495850528,10.733025198,0.404406866,0.560009206,0.535888442,rapid_shake
2.046729139,1.452186852,10.08481139,0.108719357,0.136461045,0.073411267,shake
2.824715132,0.593099227,9.776488125,0.156809382,0.195384246,0.086481933,shake
0.143248471,0.075819919,9.865200846,-0.041127561,0.018996331,-0.00395025,rest
2.386385102,2.229764665,6.358593979,1.152680664,1.681816179,0.80158371,throw
0.084081888,-0.226999939,9.778791332,-0.011531207,0.024348764,-0.025050222,rest
0.976106656,0.632268671,10.230128547,0.370088802,0.196849436,0.071850367,shake
2.836881171,2.008840262,10.355545518,0.561182684,0.617307019,0.233890733,rapid_shake
-0.009645451,-0.038292495,9.843622085,-0.019621754,-0.022211696,0.018880562,rest
1.49838151,1.084819889,9.579276624,0.350153263,0.298330896,0.116129545,shake
1.362408993,0.844454993,9.788979516,0.26631795,0.121994196,0.101509425,shake
0.020438188,-0.058802726,9.577590479,-0.016213264,0.019743271,0.016920574,rest
0.115796251,-0.081573824,9.74179846,-0.007769946,0.011975688,-0.020467375,rest
0.251287761,-0.021883042,9.992155008,-0.00748144,0.026344425,0.009950234,rest
0.131582035,0.027566573,9.867176382,0.019453815,0.006840747,-0.030779681,rest
0.162961053,0.003098056,9.673520108,-0.03201877,-0.023846501,0.04329524,rest
0.059285302,0.001122174,9.755242147,-0.005170964,0.025589677,-0.003018226,rest
-0.163698288,-0.729247881,10.875623242,1.168982562,0.388990241,0.204241256,fall
0.503821177,0.910801913,9.427744686,0.148389119,0.259595439,0.141150651,shake
2.233098785,1.270739018,10.607297113,0.666747165,0.902311684,0.42786963,rapid_shake
2.84006148,2.340028721,5.496453349,0.966887577,0.130806963,1.043531393,throw
0.240152981,0.038564863,9.913934372,-0.020974924,0.029022904,0.02238229,rest
-0.185927171,-0.053326089,10.018681262,0.014346115,-0.018983334,-0.009591898,rest
0.112625722,-0.074120092,9.733167254,0.017043367,-0.031828794,0.040219729,rest
2.226188737,1.395919113,10.114734794,0.485237706,0.155677963,0.073542354,shake
2.738138156,3.592726182,7.268038867,0.851506616,1.384682867,0.907295477,throw
2.174853362,0.687035207,10.313157603,0.407469419,0.139100245,0.047728658,shake
-0.008895372,-0.022605185,9.822247157,-0.004458851,0.011750177,0.021929689,rest
0.035725372,-0.057570845,9.689137413,0.017024095,0.013664773,0.009427958,rest
0.938068094,1.105540089,9.707842736,0.191215912,0.276984292,0.123715569,shake
1.854717723,1.384802593,9.803627899,0.158219811,0.002088904,0.019415096,shake
1.631792241,0.950966116,8.907404597,0.189588206,0.184216571,0.099966195,shake
-0.082788158,0.092019925,9.783673096,-0.016053509,-0.011594214,-0.061333034,rest
-0.040817496,-0.078280183,9.8881048,0.003349408,-0.008771174,-0.011416356,rest
1.573594003,1.245291056,9.553590235,0.245142352,0.23937108,0.183164375,shake
2.282164927,1.341005696,9.108080735,0.396594076,0.517018511,0.290150266,rapid_shake
-0.166541471,-0.116400211,0.546296582,1.070301138,-0.034882979,0.521105918,fall
2.790523894,2.033091214,7.168972163,2.0260615,1.042494059,0.993935068,throw
0.069542455,-0.050926673,9.724755301,-0.003893974,0.000116145,0.016945641,rest
-0.051145785,0.062273127,9.655865428,0.032262892,-0.02138261,0.022579979,rest
-0.097533201,0.153966967,10.098243165,-0.018263352,-0.019337056,-0.002920943,rest
1.951316455,1.143123665,9.979660272,0.337986051,0.078053921,0.063619065,shake
0.181501078,-0.094012224,9.676083693,0.005485549,-0.017873049,0.01588183,rest
0.047440247,0.161004918,9.68279907,0.023943759,0.001967989,0.015855698,rest
1.215243745,1.611736334,10.206739001,0.05463194,0.274934928,0.088504248,shake
3.512423325,2.636479729,4.9490609,0.574181764,0.761544753,0.924110709,throw
2.451877295,1.547834561,9.18628726,1.093400693,0.448709533,0.366744602,rapid_shake
1.785369168,1.452464384,3.132713424,1.341017527,1.158360265,0.914778349,throw
1.414007718,3.520854323,17.447584083,0.425417895,0.306134297,0.258293369,fall
-0.059265795,0.079138174,9.932762178,0.008234136,-0.031148964,-0.002526617,rest
3.55817876,2.833242778,5.876135212,1.300110372,0.974731189,0.663228639,throw
0.092728104,-0.003507027,9.835286824,0.017206817,-0.004734687,0.022200216,rest
1.915974521,1.592242377,6.419905767,1.207768136,1.188012994,0.927620248,throw
1.655787443,0.855671736,10.105191812,0.377940826,0.194848087,0.028708907,shake
1.013237469,1.377339952,10.048710087,0.294343551,0.081449394,0.100810412,shake
2.547523153,2.603544436,9.682838381,0.53221592,0.503212751,0.446994837,rapid_shake
3.740230305,1.178366626,10.902028685,1.319110615,0.624115034,0.231656117,rapid_shake
-0.043122333,-0.167768818,9.947956125,0.026255118,0.018690528,-0.03031323,rest
0.029160044,0.027056524,9.826744651,-0.004688393,-0.008089453,0.006430531,rest
1.555873577,1.872544972,9.790304635,0.349851696,0.131775398,0.036321249,shake
3.663988515,1.731385618,9.623818818,0.493519835,0.469421606,0.30981048,rapid_shake
0.19741985,-0.00583866,9.755345501,-0.008978024,0.048250856,-0.00359141,rest
2.488614675,2.29810397,4.077054293,1.086217449,1.124718469,0.404097333,throw
5.718551486,3.600346526,7.734981675,0.777815535,0.38746631,0.73097072,throw
0.139512885,-0.073992582,10.000024108,-0.000694495,-0.022596757,0.016896842,rest
1.784682907,0.828590928,10.479944549,0.275064285,0.223055943,0.108171716,shake
0.066771838,-0.141094937,9.794398607,0.027408051,-0.016321661,0.049497865,rest
-0.033581833,-0.191463551,9.749964571,-0.036970617,0.025637109,0.021639074,rest
0.055143501,0.174834643,9.880524382,-0.031476668,-0.003926757,-0.017531071,rest
-0.007085958,0.039712984,9.863426932,-0.019484725,0.023187183,-0.015081212,rest
1.644545803,0.867765941,9.549962075,0.269851974,-0.056900554,0.066235798,shake
0.021233458,0.013842099,9.67750114,0.017869219,0.019485081,0.022998701,rest
-0.023506704,0.156012861,9.826057385,0.000145078,0.022101151,-0.022357906,rest
-0.259123583,-0.025577349,9.877039226,-0.016354134,-0.044642095,-0.021371134,rest
0.169046586,0.001552519,9.752834066,0.012006656,0.017411832,0.003089043,rest
0.007438684,-0.074287523,9.55802078,0.014318377,0.018265614,0.003086105,rest
0.086525582,-0.079209951,9.690096984,0.010246115,0.017225737,-0.016965966,rest
3.2397733,3.836799627,2.907700891,0.956035109,0.835009759,0.459438084,throw
1.880692472,1.856662145,9.089439007,0.180582149,-0.076341972,0.102035833,shake
1.410511112,0.792462708,9.755218458,0.439548086,0.125263913,0.138101135,shake
-0.39087842,-0.048399711,0.445598416,0.311743514,0.760602719,0.379362562,fall
1.56793007,2.278286811,9.145418175,0.70752073,0.753371988,0.541297292,rapid_shake
-0.127087467,-0.158523442,0.23531486,-0.144316162,0.505743712,0.480018594,fall
1.191201837,1.216912742,9.92844641,0.153040954,0.101821958,-0.012909454,shake
1.668619797,1.827076758,10.599776255,0.576703194,0.613706771,0.135680294,rapid_shake
-0.046313805,0.049567375,9.857091325,0.025543889,0.030088378,0.032143642,rest
2.119964815,2.543289781,6.266635779,1.13370736,0.76670869,0.588157068,throw
-0.215603662,0.243798052,14.021986601,1.051741897,0.086433067,0.596449107,fall
1.841211153,1.210947772,9.89328642,0.032647532,0.223372051,0.115070301,shake
0.003680513,0.120326386,9.75732253,0.009793666,-0.003280963,0.006149863,rest
-0.215664489,0.010590498,0.761307439,-0.089334136,1.156296353,0.545680491,fall
3.580568449,2.070005661,4.628651376,0.868522153,1.09205945,0.753262328,throw
0.039664074,-0.204335386,10.098644648,-0.005028942,-0.007813816,-0.00029447,rest
0.048888847,0.01720936,9.805935014,-0.007960399,0.015225701,0.006109859,rest
1.636018851,1.950775442,9.714023575,0.824964959,0.497483214,0.534006397,rapid_shake
0.250273893,-0.049967917,0.292665622,0.536998521,0.374407478,0.167910851,fall
-0.130867993,-0.195695049,9.87820917,0.033136095,-0.012898939,0.013069391,rest
2.100445752,1.566358624,9.791109237,1.223207728,0.964688688,0.361045965,rapid_shake
2.668987677,2.023747769,9.057878584,1.248663558,0.812486494,0.535665608,rapid_shake
0.04442357,-0.240520435,-0.087751303,0.733439432,0.63580246,0.060039018,fall
1.218458629,0.834002448,9.680243736,0.195294402,0.393865095,0.133642864,shake
1.326649767,1.323748032,10.338269744,0.151405552,0.375147731,0.112280292,shake
0.049604226,0.127450347,9.844644951,-0.014383394,-0.008896981,-0.012324701,rest
2.29031984,2.468483343,7.47642952,1.935457061,1.173094197,0.687071764,throw
2.301920207,0.490900024,9.613894784,0.431213358,0.174370663,0.039094996,shake
1.084694873,0.382592196,9.526816636,0.366452632,0.313322379,0.072054285,shake
-0.011447427,0.025038885,9.813299719,0.006025913,0.025321674,0.003794102,rest
3.771379612,2.717757342,9.376935509,0.910842581,0.719396907,0.257154873,rapid_shake
-0.098916023,-0.013625439,0.214389592,0.973428146,0.61452036,0.14065299,fall
-0.028134463,0.025010151,10.021266482,0.02179557,0.026470863,0.008216125,rest
0.045873006,-0.166673093,9.771894588,-0.021563652,-0.006353434,-0.01107141,rest
4.111398115,2.412304097,3.940177857,0.927942297,1.085045339,0.726083925,throw
-0.084256315,0.091016128,9.745498726,0.038187989,-0.014937513,0.000264325,rest
0.171886805,0.054515204,9.919630751,0.019823205,0.020230437,-0.004639308,rest
1.908690449,2.756962142,9.690131262,0.186007449,0.51724481,0.460490607,rapid_shake
0.195759681,-0.092234136,9.861209864,0.008366267,0.031784006,-0.015776986,rest
1.22049537,0.57842179,9.866103226,0.157136906,0.319633206,0.142846004,shake
0.005270061,-0.233109516,9.514469875,-0.025553713,0.035070593,0.005916142,rest
3.663386318,2.092272621,9.566690106,-0.074461029,0.379128581,0.468416859,rapid_shake
3.079532095,1.0775746,4.148761299,1.319318811,1.144516661,0.915071177,throw
2.310576712,2.598297636,3.242285861,0.901814891,1.095851774,0.962246039,throw
0.733980623,0.249146639,18.115109163,0.39208731,0.313585697,0.531175193,fall
2.704350478,2.365274022,9.884980509,1.212297154,0.491144138,0.473974703,rapid_shake
2.556607542,0.158160393,9.833717922,0.319353521,0.282406478,0.12316762,shake
4.713239513,1.551398299,2.842967755,0.821656996,1.043963824,1.113884526,throw
-0.028323377,-0.233681617,0.536308494,0.413999346,0.676798566,0.278967484,fall
1.152017041,1.667107207,9.852126791,0.265705692,0.168295479,0.100881543,shake
0.171526314,-0.016918228,9.829793064,-0.013561347,-0.030694744,0.025758261,rest
-0.045474239,-0.130956443,9.749066185,-0.021757124,0.009678885,-0.001789525,rest
-0.231074056,0.078551028,9.773569055,-0.002411841,0.015309077,0.02396241,rest
-0.072883233,0.035147459,0.251582619,-0.173651389,0.253238527,0.571919271,fall
1.440457807,-1.571927699,18.12799737,0.930561124,0.491991373,0.13537335,fall
2.177580812,0.591161019,9.822328435,0.109904453,0.161297205,0.114836188,shake
1.625370607,2.676711833,6.663891563,1.181504506,1.442445816,0.946693821,throw
1.923325773,2.395590136,10.207955987,1.151083385,0.348261428,0.56023018,rapid_shake
1.381183231,0.624606757,9.665064981,0.230962261,0.16707303,0.160589616,shake
1.288642741,0.412285779,9.79432697,0.334725011,0.192168671,0.102767253,shake
0.057185241,0.004068539,9.664421466,0.019677472,-0.000531279,0.004425613,rest
-0.13127986,0.076806104,10.045377797,0.024513125,0.000642863,-0.011315788,rest
2.371122653,1.81728724,9.94146111,0.973569152,0.776766626,0.437674341,rapid_shake
-0.01566412,0.061060212,9.781910605,-0.009484369,-0.022506074,0.013429864,rest
0.053580476,-0.027165584,9.711029838,0.003973271,-8.4199e-05,-0.017213831,rest
3.006307599,2.632246842,4.795523818,1.090182325,1.370944667,0.917772286,throw
2.203104528,1.836196608,5.362426735,1.115038876,0.464489736,0.594957113,throw
1.195185072,1.379963745,9.385472507,0.178753182,0.029397239,0.082434397,shake
-0.165786343,0.381295057,0.096855658,0.242210924,0.563390406,0.322046652,fall
4.455312871,0.714699213,10.147763804,0.210897439,0.95232846,0.457507524,rapid_shake
1.716665637,0.565976499,9.695206736,0.410511622,0.222385717,0.012766757,shake
-0.009556433,0.040321878,9.872784894,-0.000803587,0.024205677,-0.013393537,rest
-0.193511782,-0.000290113,9.938250651,0.007953877,0.001453981,-0.011547171,rest
1.700083751,1.571018607,9.456736787,0.467825851,0.866299205,0.529583813,rapid_shake
-0.086990919,0.004831119,9.917519528,-0.049095207,0.009756097,-0.01195825,rest
0.03303672,-0.038906924,9.911160543,-0.005528904,-0.015082129,0.003946117,rest
-0.132644357,0.112487788,9.794224531,-0.01541896,-0.006688687,0.007141137,rest
2.294857594,1.288402018,9.185001769,0.247987737,0.503051767,0.366704771,rapid_shake
0.106521896,-0.089350007,9.802147267,0.034641519,-0.020936752,-0.026155202,rest
1.773397769,0.583952039,9.603645133,0.306081362,0.341462043,0.173250721,shake
1.982846728,0.729220608,9.774759582,0.265481212,0.0815163,0.078931997,shake
0.983237574,0.924011298,9.848528214,0.391770997,0.203898863,0.102384299,shake
5.189496034,2.462588994,1.481786285,0.792875057,1.197214571,0.658616493,throw
0.533757802,2.658936621,5.800430847,1.050211507,0.745231356,0.828532232,throw
5.639567715,2.450587212,5.560770339,0.953822964,1.093415436,0.862177453,throw
-0.1484287,-0.077528012,9.785293693,-0.013024831,0.030132274,-0.003682236,rest
3.432805474,2.367136868,9.240126851,0.908145653,0.671336185,0.492744917,rapid_shake
1.890966848,-1.65591376,15.829470264,0.363685102,0.333024194,0.442345629,fall
2.072472174,1.262764791,10.018423032,0.404551162,0.098326914,0.109458258,shake
-0.12227161,-0.250710346,9.600644077,0.007380717,-0.028943943,0.005468513,rest
-0.026213172,-0.059163606,9.770909622,-0.019655848,0.01310868,0.011882515,rest
2.430341235,2.513438946,9.545121162,0.922232662,0.597613271,0.399014561,rapid_shake
3.970885873,2.511211181,9.416232437,0.911429615,0.724366818,0.302296671,rapid_shake
1.510019849,0.427273061,9.748879234,0.383168974,0.204017214,0.094203366,shake
-0.004365848,-2.68942418,14.939512959,0.454511516,1.014526362,0.830218735,fall
-0.086373656,0.197091643,9.739766431,-0.001704082,-0.033438866,0.032650029,rest
-0.204526349,-0.119080684,9.926557392,0.017125468,0.024295106,-0.00385636,rest
3.673822226,1.133170416,3.956737641,0.69522885,0.894113631,0.899429979,throw
-0.184633452,-0.011437965,9.766827484,-0.001893199,-0.008025289,-0.021606462,rest
0.126055532,-0.024965868,9.755311546,-0.044398212,-0.019911061,-0.015019998,rest
2.127900903,3.439524455,9.410260029,1.289915882,0.78701957,0.518268809,rapid_shake
0.995274289,1.468754769,10.078412786,0.338693552,0.227810514,0.068784911,shake
1.00805423,1.339492327,10.214988327,0.303780637,0.11746029,0.105256886,shake
3.381833802,3.28224825,5.31234777,0.714474029,0.738245801,0.650761531,throw
-0.101676204,0.233091005,9.582617548,-0.013312748,0.024932491,-0.020721707,rest
3.425072175,1.798703889,9.236668292,1.090288851,0.327690926,0.594693712,rapid_shake
1.73848019,0.497330582,9.666198295,0.274924251,0.006589983,0.011244006,shake
1.685293375,1.973996169,9.902737115,0.635960162,0.491007043,0.362086658,rapid_shake
2.35730106,1.734179783,10.251912458,0.937093,0.471682488,0.340091065,rapid_shake
4.669640203,2.295408322,9.830388388,0.52528483,0.226026233,0.405577188,rapid_shake
-0.142659653,0.084969805,9.684579047,0.016011069,0.008857966,-0.007292694,rest
-0.185126116,-0.121601222,9.866993434,-0.035500868,0.025546629,0.021791484,rest
3.315033952,2.29048109,6.877691329,1.062018943,0.941441905,0.668890401,throw
-0.095590901,-0.096491773,9.582285692,0.003759404,-0.028582596,0.002848638,rest
2.037545063,0.508003614,9.666814241,0.373888411,0.273108769,0.044635813,shake
1.305262007,1.882919561,9.662539257,0.140174556,0.461798617,0.434517737,rapid_shake
1.076181226,0.712916049,9.523912781,0.263702629,0.325483267,0.048864086,shake
0.078282998,0.146820245,9.814944662,0.004913444,-0.032435473,0.018679854,rest
2.446647682,2.168690348,10.066246372,0.849500161,0.539690341,0.324884883,rapid_shake
2.509279192,1.018236791,9.495291801,0.145399661,0.208172413,0.08570503,shake
0.008679592,-0.054365069,9.823285883,0.040129596,0.010686839,-0.006333285,rest
-0.170445741,2.63770056,9.695444004,0.58234348,0.400182022,0.305338688,rapid_shake
0.05287529,-0.047647799,0.089926619,0.701148393,0.099473203,0.429422867,fall
0.014051623,-0.103223421,9.647118572,0.012904047,-0.018727837,-0.03000942,rest
1.079483048,0.709542443,10.056678916,0.136182845,0.158846111,0.145621983,shake
-0.197206338,-0.006297653,9.814005087,-0.029499147,0.005889347,0.02361035,rest
2.324856821,2.336827424,10.735659666,0.779841762,0.378608505,0.366661443,rapid_shake
1.150205614,0.981216594,9.675545795,0.16586525,0.201436589,0.044220856,shake
1.953472646,2.035941597,9.490152708,0.572922651,0.502226649,0.54537386,rapid_shake
2.303187656,1.413479933,9.342538508,1.022662574,0.376065042,0.429178402,rapid_shake
-0.077161005,-0.084442332,9.554861739,-0.010021155,-0.002080458,0.000464134,rest
3.084720172,2.533069855,9.714077927,0.730191318,0.334903522,0.421708712,rapid_shake
-0.411000925,1.762058593,9.139785423,0.562934353,0.572060982,0.441838845,rapid_shake
-0.019125918,-0.081544329,9.919907683,-0.030517702,0.059305043,-0.007399743,rest
0.185597667,-0.099066853,9.692065606,0.053767911,0.003972525,0.002134614,rest
4.215569017,1.762824315,10.272063983,0.65373675,0.396837208,0.527715819,rapid_shake
0.041994379,-0.060358886,9.90515193,-0.017028037,-0.0095258,0.001196631,rest
0.037860807,0.10050611,9.82832899,0.024664848,0.030798657,-0.000256417,rest
-0.160294685,0.26873173,9.762333364,-0.003467783,-1.8036e-05,0.003172584,rest
3.551173682,1.898753487,10.613220614,0.856085072,0.628913808,0.327958344,rapid_shake
3.315973486,1.76537516,5.769466709,1.369311653,0.407867136,0.812922413,throw
-0.156320842,0.0259428,-0.11690969,0.838394289,0.936233262,0.085953404,fall
-0.064877122,0.008436891,9.808718293,-0.043244973,0.005792954,-0.011038248,rest
2.446078362,2.94047343,3.371133709,1.726434166,0.751758779,0.856139855,throw
1.43839068,1.154928086,10.163719047,1.014814639,0.468521949,0.287343948,rapid_shake
1.949159934,1.041446438,9.39453773,0.453458417,0.006151663,0.121175928,shake
3.216767425,2.300331622,3.731092183,1.635482454,0.826920742,0.631861769,throw
1.667469804,3.07033545,5.46745086,1.328531713,1.192588269,0.892041237,throw
1.363085248,1.243109135,9.983153704,0.428920537,0.322307633,0.165256056,shake
2.355780851,2.523888305,10.315900202,0.839581165,0.452983629,0.434612305,rapid_shake
0.021116786,-0.015054521,9.559626682,0.01875523,0.025975276,0.038304297,rest
0.11504826,-0.083665099,9.730000715,0.010476521,0.01648615,-0.023601622,rest
0.131587656,0.251247121,9.573773879,-0.031801313,-0.038439209,-0.01967938,rest
-0.074901781,-0.069220427,9.901184482,0.006583902,0.015183586,0.004979483,rest
1.256670931,1.759295451,9.097462358,0.355544838,0.263371361,0.111875223,shake
1.66273018,3.038880911,10.063753699,1.376293121,0.764637663,0.263576508,rapid_shake
1.647589822,1.023215972,9.939316538,0.385473611,-0.050287536,0.074982204,shake
0.056195371,-0.023744847,9.904890125,-0.021210342,0.026701793,-0.001269831,rest
1.885590683,3.813917756,10.218127541,0.020047644,0.800749909,0.296234106,rapid_shake
4.593957076,3.184106675,8.261182468,1.11504575,0.819680631,0.824316293,throw
0.200586479,0.149573995,9.850297123,0.025634115,0.036012611,0.023116055,rest
0.061909887,-0.16912048,0.150045439,0.811154383,0.321282949,0.35390106,fall
2.345694099,2.077815143,9.732227315,0.566141449,0.3663742,0.4557623,rapid_shake
0.171167724,0.06354704,9.856305875,-0.015047338,-0.018841547,0.036634144,rest
1.405517565,2.125334242,10.22334081,0.071198519,0.723010333,0.513834499,rapid_shake
3.30815398,1.377292018,9.915644181,0.889249496,0.650758312,0.264939136,rapid_shake
1.758731728,0.926882934,10.075891775,0.327750887,0.27283237,0.154473285,shake
2.438826483,2.227755285,10.360365546,0.837940933,0.42921861,0.358384429,rapid_shake
-0.219404788,0.018458672,1.075025762,0.475622986,0.463675921,0.346993903,fall
0.142726357,-0.185315704,9.791080279,-0.007651378,-0.021755185,0.013892987,rest
0.059264298,0.031942581,9.949579223,0.012280306,-0.000814121,-0.026683357,rest
-0.011015815,0.159184899,0.66550549,0.630689336,-0.074072354,-0.05388912,fall
-2.460523168,1.047939995,12.918990152,0.397001903,0.198742178,0.517839522,fall
-0.171119828,0.06052705,9.627967908,0.010680031,0.047876996,-0.007772611,rest
-0.111784435,-0.112724869,9.811282926,0.024826105,-0.011237191,0.006829343,rest
-0.211078119,-0.328857315,12.509295325,0.655292238,0.313272964,0.262604904,fall
2.611326233,1.843118791,9.651250192,0.673125719,0.698338922,0.40960061,rapid_shake
1.714762375,0.733341975,9.506429349,0.323897023,0.221353454,0.147188389,shake
1.99522368,2.554521363,10.55951719,0.787105881,0.046736569,0.374261505,rapid_shake
1.413821522,2.37024529,10.087792206,0.675947435,0.844398458,0.443718542,rapid_shake
-0.302032752,0.349438791,0.333857672,0.135034536,0.172392195,0.035434991,fall
0.247707103,-0.0996237,9.60206421,0.017025433,0.001470806,0.005033702,rest
-0.193621936,-0.150860562,9.948705478,-0.001440747,0.036378984,0.002778686,rest
0.128261172,0.123328357,9.920901451,-0.001456204,0.007689353,-0.019226474,rest
1.541549031,0.795270079,9.55670979,0.399289288,0.13701667,0.098491705,shake
-0.165352686,0.066696558,9.927759536,-0.02935024,0.028645372,0.019817302,rest
-0.148426621,-0.113539519,9.602018775,-0.027753087,-0.002892599,-0.012462616,rest
1.363629231,0.281773872,9.868951419,0.280782099,0.398341681,0.175538318,shake
0.815032852,0.80204448,9.758817573,0.34782519,0.225887401,0.056145694,shake
0.131430462,-0.082562891,9.668931488,-0.015972962,0.012338765,0.03217299,rest
-0.073210216,-0.024496036,9.897355914,0.026249847,-0.006260589,-0.03898334,rest
0.216822757,0.0869773,9.758055508,0.011222934,-0.02819693,0.032149895,rest
0.015465104,-0.127654641,9.823714291,-0.020511572,0.004815386,-0.0206652,rest
0.243914894,0.090680435,9.638197016,0.005572586,0.005099992,0.014292727,rest
-0.279656103,0.319288213,0.799070584,-0.03920864,0.805485246,0.229678839,fall
1.602682625,1.807489347,2.592660102,0.95633096,0.651997869,0.831335947,throw
3.86172263,3.323493037,2.788793304,1.551051934,0.572992111,0.528609225,throw
-0.020752869,-0.077681064,9.915920607,-0.028809748,-0.011972386,0.012494574,rest
0.030496232,-0.026484102,9.783572892,-0.009473621,-0.004534194,0.011489388,rest
1.591776304,2.8368045,9.28872945,0.542686258,0.177164068,0.463422853,rapid_shake
3.687873599,2.188691095,5.53890874,1.501263153,1.170575734,1.06068479,throw
